"Box","Folder","Contents"
"5","89","Bonsey, Charles"
"5","89","1952"
"5","90","box 5, folder 90"
"5","90","Bonsey, John"
"5","90","1933-1941"
"5","91","box 5, folder 91"
"5","91","Booker, E. D."
"5","91","1939"
"5","92","box 5, folder 92"
"5","92","Booth, Harry R."
"5","92","1934"
"5","93","box 5, folder 93"
"5","93","Booth, James W."
"5","93","1930"
"5","94","box 5, folder 94"
"5","94","Booth, Robert J."
"5","94","1934"
"5","95","box 5, folder 95"
"5","95","Borah, William E."
"5","95","1934-1936"
"6","1","box 6, folder 1"
"6","1","Borchard, Edwin M."
"6","1","1932-1941"
"6","2","box 6, folder 2"
"6","2","Boreman, Arthur I."
"6","2","1941"
"6","3","box 6, folder 3"
"6","3","Borg, Lester Skene"
"6","3","1963"
"6","4","box 6, folder 4"
"6","4","Borg, Madeline"
"6","4","n.d."
"6","5","box 6, folder 5"
"6","5","Bork, Larry S."
"6","5","1966"
"6","6","box 6, folder 6"
"6","6","Borschenstein, Harold"
"6","6","1938"
"6","7","box 6, folder 7"
"6","7","Bosak, Miles"
"6","7","1937"
"6","8","box 6, folder 8"
"6","8","Bosted, John C."
"6","8","1958-1960"
"6","9","box 6, folder 9"
"6","9","Boston, Charles A."
"6","9","1932"
"6","10","box 6, folder 10"
"6","10","Bottin, Ronald"
"6","10","1965"
"6","11","box 6, folder 11"
"6","11","Boulware, Lemuel E."
"6","11","1948-1960"
"6","12","box 6, folder 12"
"6","12","Boulware, L. R."
"6","12","1938"
"6","13","box 6, folder 13"
"6","13","Bourjaily, M. F."
"6","13","1921-1941"
"6","14","box 6, folder 14"
"6","14","Bourke, Walter"
"6","14","1933"
"6","15","box 6, folder 15"
"6","15","Bouriller, G. Lee"
"6","15","1938"
"6","16","box 6, folder 16"
"6","16","Boutin, Cladwin"
"6","16","May 9, 1934"
"6","17","box 6, folder 17"
"6","17","Boutwell, W. D."
"6","17","1934"
"6","18","box 6, folder 18"
"6","18","Bowers, Glen A."
"6","18","1933"
"6","19","box 6, folder 19"
"6","19","Bow, Frank T."
"6","19","1955-1958"
"6","20","box 6, folder 20"
"6","20","Bowers, Robert E."
"6","20","1962-1963"
"6","21","box 6, folder 21"
"6","21","Bowles, Chester"
"6","21","1940-1947"
"6","22","box 6, folder 22"
"6","22","Bowman, Elizabeth M."
"6","22","1922"
"6","23","box 6, folder 23"
"6","23","Bowman, Geline MacDonald"
"6","23","1933"
"6","24","box 6, folder 24"
"6","24","Bowman, J. Warren"
"6","24","1943"
"6","25","box 6, folder 25"
"6","25","Bowman, LeRoy"
"6","25","1929"
"6","26","box 6, folder 26"
"6","26","Bowman, William J."
"6","26","1964"
"6","27","box 6, folder 27"
"6","27","Bow, Clara"
"6","27","1960-1963"
"6","28","box 6, folder 28"
"6","28","Bowers, Robert E."
"6","28","1963"
"6","29","box 6, folder 29"
"6","29","Bowser, W. F."
"6","29","1933"
"6","30","box 6, folder 30"
"6","30","Bowser, Willard P."
"6","30","1935"
"6","31","box 6, folder 31"
"6","31","Boyd, Henry"
"6","31","1932"
"6","32","box 6, folder 32"
"6","32","Boyd, Stanley H."
"6","32","1964"
"6","33","box 6, folder 33"
"6","33","Boyle, Thomas A."
"6","33","1965-1966"
"6","34","box 6, folder 34"
"6","34","Boynton, William E."
"6","34","1918-1937"
"6","35","box 6, folder 35"
"6","35","Bradford, Larned G."
"6","35","1960"
"6","36","box 6, folder 36"
"6","36","Bradford, Ned"
"6","36","1956"
"6","37","box 6, folder 37"
"6","37","Bradford, Tex"
"6","37","1945"
"6","38","box 6, folder 38"
"6","38","Bradlee, Benjamin C."
"6","38","1966"
"6","39","box 6, folder 39"
"6","39","Bradley, Richards M."
"6","39","1935"
"6","40","box 6, folder 40"
"6","40","Bradley, Vernon S."
"6","40","1934"
"6","41","box 6, folder 41"
"6","41","Bradshaw, Elizabeth B."
"6","41","1933"
"6","42","box 6, folder 42"
"6","42","Brady, Matthew"
"6","42","1934"
"6","43","box 6, folder 43"
"6","43","Brady, William A."
"6","43","1937"
"6","44","box 6, folder 44"
"6","44","Brady, William C."
"6","44","1956"
"6","45","box 6, folder 45"
"6","45","Brainerd, Eveline W."
"6","45","1926"
"6","46","box 6, folder 46"
"6","46","Branch, Harllee"
"6","46","1962-1963"
"6","47","box 6, folder 47"
"6","47","Brandt, Mrs. Carl"
"6","47","1951-1964"
"6","48","box 6, folder 48"
"6","48","Brandt, Carol"
"6","48","1964"
"6","49","box 6, folder 49"
"6","49","Brandt, Fred"
"6","49","1936"
"6","50","box 6, folder 50"
"6","50","Branham, Vernon C."
"6","50","1932"
"6","51","box 6, folder 51"
"6","51","Braniff, T. E."
"6","51","1951"
"6","52","box 6, folder 52"
"6","52","Brannon, Robert L., Jr."
"6","52","1963"
"6","53","box 6, folder 53"
"6","53","Branscomb, Dr. Harvie"
"6","53","1959"
"6","54","box 6, folder 54"
"6","54","Branson, J. H., Jr."
"6","54","1933"
"6","55","box 6, folder 55"
"6","55","Brasol, Boris"
"6","55","1929"
"6","56","box 6, folder 56"
"6","56","Braun, Lewis H."
"6","56","1939"
"6","57","box 6, folder 57"
"6","57","Braun, T. W."
"6","57","1939"
"6","58","box 6, folder 58"
"6","58","Braun, Wilhelm A."
"6","58","1943"
"6","59","box 6, folder 59"
"6","59","Breckenridge, H. C."
"6","59","1933"
"6","60","box 6, folder 60"
"6","60","Breckenridge, Margaret Hatfield"
"6","60","1931"
"6","61","box 6, folder 61"
"6","61","Breeding, Corrinne"
"6","61","1957"
"6","62","box 6, folder 62"
"6","62","Breen, Joseph I."
"6","62","1937-1953"
"6","63","box 6, folder 63"
"6","63","Brehmer, Robert G."
"6","63","1934"
"6","64","box 6, folder 64"
"6","64","Brennan, Robert"
"6","64","1940"
"6","65","box 6, folder 65"
"6","65","Brennan, Thomas M."
"6","65","1956"
"6","66","box 6, folder 66"
"6","66","Brett, Allen"
"6","66","1938"
"6","67","box 6, folder 67"
"6","67","Brettiger, Anna"
"6","67","1935"
"6","68","box 6, folder 68"
"6","68","Bretton, Max"
"6","68","1933"
"6","69","box 6, folder 69"
"6","69","Brewer, Basil"
"6","69","1935"
"6","70","box 6, folder 70"
"6","70","Brewster, Owen"
"6","70","1952"
"6","71","box 6, folder 71"
"6","71","Brewster, William T."
"6","71","1943"
"6","72","box 6, folder 72"
"6","72","Brichner, Barnett K."
"6","72","1936"
"6","73","box 6, folder 73"
"6","73","Bricker, Mrs. John W."
"6","73","1943"
"6","74","box 6, folder 74"
"6","74","Bricker, John W."
"6","74","1940-1966"
"6","75","box 6, folder 75"
"6","75","Bridge, Lionel"
"6","75","1942"
"6","76","box 6, folder 76"
"6","76","Bridges, Styles"
"6","76","1954"
"6","77","box 6, folder 77"
"6","77","Briegel, Jesse"
"6","77","1933"
"6","78","box 6, folder 78"
"6","78","Brigham, Robert M."
"6","78","1963"
"6","79","box 6, folder 79"
"6","79","Briney, Reuben"
"6","79","1937"
"6","80","box 6, folder 80"
"6","80","Brisbane, Arthur"
"6","80","1935-1936"
"6","81","box 6, folder 81"
"6","81","Bristol, Lee H."
"6","81","1936-1937"
"6","82","box 6, folder 82"
"6","82","Broderick, Edwin B."
"6","82","1962"
"6","83","box 6, folder 83"
"6","83","Brody, I. James"
"6","83","1936"
"6","84","box 6, folder 84"
"6","84","Brogan, D. W."
"6","84","1960"
"6","85","box 6, folder 85"
"6","85","Brokaw, Claire Booth"
"6","85","1933"
"6","86","box 6, folder 86"
"6","86","Bromfield, Lewis"
"6","86","1938"
"6","87","box 6, folder 87"
"6","87","Brooks, Herbert"
"6","87","1935"
"6","88","box 6, folder 88"
"6","88","Brookhart, Smith W."
"6","88","1934"
"6","89","box 6, folder 89"
"6","89","Brooko, Arthur J. H."
"6","89","1945"
"6","90","box 6, folder 90"
"6","90","Brooko, Mrs. Frederick"
"6","90","1931"
"6","91","box 6, folder 91"
"6","91","Brooko, Harry W."
"6","91","1965"
"6","92","box 6, folder 92"
"6","92","Broom, Ronald S."
"6","92","1958"
"6","93","box 6, folder 93"
"6","93","Brophy, Bernadine"
"6","93","1960"
"6","94","box 6, folder 94"
"6","94","Brophy, Frank Cullen"
"6","94","1960"
"6","95","box 6, folder 95"
"6","95","Browdy, Phillip"
"6","95","1933"
"6","96","box 6, folder 96"
"6","96","Brown, Alexander N."
"6","96","1939"
"6","97","box 6, folder 97"
"6","97","Brown, Caxton"
"6","97","1941"
"6","98","box 6, folder 98"
"6","98","Brown, C. M."
"6","98","1943"
"6","99","box 6, folder 99"
"6","99","Brown, Clarence J."
"6","99","1930-1954"
"6","100","box 6, folder 100"
"6","100","Brown, Edmund G."
"6","100","1958-1961"
"6","101","box 6, folder 101"
"6","101","Brown, Everett S."
"6","101","1920-1929"
"6","102","box 6, folder 102"
"6","102","Brown, George Rothwell"
"6","102","1937-1939"
"6","103","box 6, folder 103"
"6","103","Brown, Harry Gunnison"
"6","103","1960"
"6","104","box 6, folder 104"
"6","104","Brown, James L."
"6","104","1961"
"6","105","box 6, folder 105"
"6","105","Brown, Jesse R."
"6","105","1963"
"6","106","box 6, folder 106"
"6","106","Brown, Larue"
"6","106","1933"
"6","107","box 6, folder 107"
"6","107","Brown, Lewis H."
"6","107","1936-1951"
"6","108","box 6, folder 108"
"6","108","Brown, Mabel C."
"6","108","1956"
"7","1","box 7, folder 1"
"7","1","Brown, Marie T."
"7","1","n.d."
"7","2","box 7, folder 2"
"7","2","Brown, Mark A."
"7","2","1950"
"7","3","box 7, folder 3"
"7","3","Brown, Pearl"
"7","3","1934"
"7","4","box 7, folder 4"
"7","4","Brown, Thad H."
"7","4","1933"
"7","5","box 7, folder 5"
"7","5","Brown, Walter T."
"7","5","1933"
"7","6","box 7, folder 6"
"7","6","Brown, William R."
"7","6","1934"
"7","7","box 7, folder 7"
"7","7","Brown, William W."
"7","7","1956"
"7","8","box 7, folder 8"
"7","8","Brownell, Herbert, Jr."
"7","8","1948-1952"
"7","9","box 7, folder 9"
"7","9","Brownfeld, Allan C."
"7","9","1965"
"7","10","box 7, folder 10"
"7","10","Brownson, Charles B."
"7","10","1960"
"7","11","box 7, folder 11"
"7","11","Broyhill, Joel T."
"7","11","1958"
"7","12","box 7, folder 12"
"7","12","Bruce, A. D."
"7","12","1957"
"7","13","box 7, folder 13"
"7","13","Bruce, David K. E."
"7","13","1934"
"7","14","box 7, folder 14"
"7","14","Bruce, H. Addington"
"7","14","1954"
"7","15","box 7, folder 15"
"7","15","Bruce, Haynes"
"7","15","1933"
"7","16","box 7, folder 16"
"7","16","Bruce, Harold L."
"7","16","1933"
"7","17","box 7, folder 17"
"7","17","Bruere, Henry"
"7","17","1932-1939"
"7","18","box 7, folder 18"
"7","18","Bruner, Raymond A."
"7","18","1933"
"7","19","box 7, folder 19"
"7","19","Brunet, Robert D."
"7","19","1963"
"7","20","box 7, folder 20"
"7","20","Bruno, Frank J."
"7","20","1930"
"7","21","box 7, folder 21"
"7","21","Brunsdale, Anne"
"7","21","1965"
"7","22","box 7, folder 22"
"7","22","Brush, Lewis H."
"7","22","1932-1939"
"7","23","box 7, folder 23"
"7","23","Bryan, James W."
"7","23","1930"
"7","24","box 7, folder 24"
"7","24","Bryan, Tennant"
"7","24","1955"
"7","25","box 7, folder 25-26"
"7","25","Bryan, Wright"
"7","25","1958-1963"
"7","27","box 7, folder 27"
"7","27","Bryant, Daniel P."
"7","27","1961-1964"
"7","28","box 7, folder 28"
"7","28","Bryant, Forrest B."
"7","28","1919"
"7","29","box 7, folder 29"
"7","29","Bryce, Peter C."
"7","29","1938"
"7","30","box 7, folder 30"
"7","30","Buch, Harold A."
"7","30","1933"
"7","31","box 7, folder 31"
"7","31","Buch, Justin G."
"7","31","1961"
"7","32","box 7, folder 32"
"7","32","Bucher, J. V."
"7","32","1931"
"7","33","box 7, folder 33"
"7","33","Buck, Dr. Norman S."
"7","33","1943"
"7","34","box 7, folder 34"
"7","34","Buckley, John L."
"7","34","1931-1933"
"7","35","box 7, folder 35"
"7","35","Buckley, Joseph L."
"7","35","1931"
"7","36","box 7, folder 36"
"7","36","Buckley, Roy"
"7","36","1934"
"7","37","box 7, folder 37"
"7","37","Buckley, William F."
"7","37","1951-1963"
"7","38","box 7, folder 38"
"7","38","Budd, Alice"
"7","38","n.d."
"7","39","box 7, folder 39"
"7","39","Buell, E. E."
"7","39","1921"
"7","40","box 7, folder 40"
"7","40","Buell, Elizabeth"
"7","40","1922"
"7","41","box 7, folder 41"
"7","41","Buell, William A."
"7","41","1956-1958"
"7","42","box 7, folder 42"
"7","42","Buford, Dr. George Edgar"
"7","42","1958"
"7","43","box 7, folder 43"
"7","43","Bulger, Niel J."
"7","43","1952"
"7","44","box 7, folder 44"
"7","44","Bulkley, Robert J."
"7","44","1932-1936"
"7","45","box 7, folder 45"
"7","45","Bullitt, William C."
"7","45","1933-1937"
"7","46","box 7, folder 46"
"7","46","Bullock, Chandler"
"7","46","1937"
"7","47","box 7, folder 47"
"7","47","Bulow, William J."
"7","47","1936"
"7","48","box 7, folder 48"
"7","48","Bunch, Ann M."
"7","48","1934"
"7","49","box 7, folder 49"
"7","49","Bunker, Charles C."
"7","49","1937"
"7","50","box 7, folder 50"
"7","50","Bunsey, John"
"7","50","1932"
"7","51","box 7, folder 51"
"7","51","Bunting, Earl"
"7","51","1956"
"7","52","box 7, folder 52"
"7","52","Bunzell, Herbert"
"7","52","1934"
"7","53","box 7, folder 53"
"7","53","Burch, A. T."
"7","53","1951"
"7","54","box 7, folder 54"
"7","54","Burch, Dean"
"7","54","1965"
"7","55","box 7, folder 55"
"7","55","Burch, Frank B."
"7","55","1941"
"7","56","box 7, folder 56"
"7","56","Burchard, Charles C."
"7","56","1953"
"7","57","box 7, folder 57"
"7","57","Burdick, Charles K."
"7","57","1929-1934"
"7","58","box 7, folder 58"
"7","58","Burg, Bernard B."
"7","58","1933"
"7","59","box 7, folder 59"
"7","59","Burgess, Ernest W."
"7","59","1927-1941"
"7","60","box 7, folder 60"
"7","60","Burgess, W. Earl"
"7","60","1932"
"7","61","box 7, folder 61"
"7","61","Burgess, W. Randolph"
"7","61","1949-1953"
"7","62","box 7, folder 62"
"7","62","Burke, Arleigh"
"7","62","1963"
"7","63","box 7, folder 63"
"7","63","Burke, Edward R."
"7","63","1935-1940"
"7","64","box 7, folder 64"
"7","64","Burke, John"
"7","64","1941"
"7","65","box 7, folder 65"
"7","65","Burke, Mildred"
"7","65","1930-1941"
"7","66","box 7, folder 66"
"7","66","Burke, Monica"
"7","66","1958"
"7","67","box 7, folder 67"
"7","67","Burke, Ted"
"7","67","1962"
"7","68","box 7, folder 68"
"7","68","Burling, Helen"
"7","68","1927"
"7","69","box 7, folder 69"
"7","69","Burmeister, Lester E."
"7","69","1953"
"7","70","box 7, folder 70"
"7","70","Burnet, Duncan"
"7","70","1965"
"7","71","box 7, folder 71"
"7","71","Burnett, Marguerite H."
"7","71","1925-1931"
"7","72","box 7, folder 72"
"7","72","Burns, Allen T."
"7","72","1918-1934"
"7","73","box 7, folder 73"
"7","73","Burns, R. U."
"7","73","1931"
"7","74","box 7, folder 74"
"7","74","Bursch, Ann Dennis"
"7","74","1925"
"7","75","box 7, folder 75"
"7","75","Burr, George L."
"7","75","1929-1930"
"7","76","box 7, folder 76"
"7","76","Burr, M. Vashiti"
"7","76","1934-1951"
"7","77","box 7, folder 77"
"7","77","Burton, John"
"7","77","1951"
"7","78","box 7, folder 78"
"7","78","Burton, M. L."
"7","78","1919-1920"
"7","89","box 7, folder 89"
"7","89","Busch, Henry M."
"7","89","1933"
"7","80","box 7, folder 80"
"7","80","Buse, Walter William"
"7","80","1933"
"7","81","box 7, folder 81"
"7","81","Bush, Martin H."
"7","81","1964"
"7","82","box 7, folder 82"
"7","82","Bush, Prescott S."
"7","82","1950-1953"
"7","83","box 7, folder 83"
"7","83","Bushea, Mrs. W. J."
"7","83","1933"
"7","84","box 7, folder 84"
"7","84","Butcher, William Lewis"
"7","84","1930"
"7","85","box 7, folder 85"
"7","85","Butler, Donald M."
"7","85","1966"
"7","86","box 7, folder 86"
"7","86","Butler, John Marshall"
"7","86","1957"
"7","87","box 7, folder 87"
"7","87","Butler, John S., Jr."
"7","87","1939"
"7","88","box 7, folder 88"
"7","88","Butler, Karl D."
"7","88","1933-1953"
"7","89","box 7, folder 89"
"7","89","Butler, Kate"
"7","89","1933"
"7","90","box 7, folder 90"
"7","90","Butler, Nicholas Murray"
"7","90","1929-1934"
"7","91","box 7, folder 91"
"7","91","Butler, Rush C."
"7","91","1926"
"7","92","box 7, folder 92"
"7","92","Butler, Sarah Schuyler"
"7","92","1932"
"7","93","box 7, folder 93"
"7","93","Buxton, Frank W."
"7","93","1937"
"7","94","box 7, folder 94"
"7","94","Byers, Mrs. Stephen M."
"7","94","1933"
"7","95","box 7, folder 95"
"7","95","Byington, Homer M."
"7","95","1937"
"7","96","box 7, folder 96"
"7","96","Byrd, Harry Flood"
"7","96","1945-1964"
"7","97","box 7, folder 97"
"7","97","Byrd, Harry Flood, Jr."
"7","97","1966"
"7","98","box 7, folder 98"
"7","98","Byrne, H. D."
"7","98","1930"
"7","99","box 7, folder 99"
"7","99","Byrnes, James F."
"7","99","1946-1958"
"7","100","box 7, folder 100"
"7","100","Byrnes, John W."
"7","100","1963"
"8","1","box 8, folder 1"
"8","1","Caddy, Douglas"
"8","1","1962"
"8","2","box 8, folder 2"
"8","2","Caesar, Irving"
"8","2","1945"
"8","3","box 8, folder 3"
"8","3","Caffery, Jefferson"
"8","3","1946"
"8","4","box 8, folder 4"
"8","4","Cahill, M. P."
"8","4","1932"
"8","5","box 8, folder 5"
"8","5","Cain, Harry P."
"8","5","1949"
"8","6","box 8, folder 6"
"8","6","Cain, James M."
"8","6","1944-1945"
"8","7","box 8, folder 7"
"8","7","Caldwell, Robert G."
"8","7","1939"
"8","8","box 8, folder 8"
"8","8","Caldwell, Robert J."
"8","8","1931"
"8","9","box 8, folder 9"
"8","9","Caldwell, Taylor"
"8","9","1912-1969"
"8","10","box 8, folder 10"
"8","10","Caley, Fred H."
"8","10","1923"
"8","11","box 8, folder 11"
"8","11","Calkins, Ralph B."
"8","11","1943"
"8","12","box 8, folder 12"
"8","12","Call, Asa V."
"8","12","1943-1966"
"8","13","box 8, folder 13"
"8","13","Callahan, Nicholas D."
"8","13","1963"
"8","14","box 8, folder 14"
"8","14","Callender, C. N."
"8","14","1933"
"8","15","box 8, folder 15"
"8","15","Calles, Plutarco Elias"
"8","15","1936"
"8","16","box 8, folder 16"
"8","16","Callison, I. P."
"8","16","1932"
"8","17","box 8, folder 17"
"8","17","Calvin, George"
"8","17","1938"
"8","18","box 8, folder 18"
"8","18","Cameron, George T."
"8","18","1941"
"8","19","box 8, folder 19"
"8","19","Camp, W. B."
"8","19","1954-1963"
"8","20","box 8, folder 20"
"8","20","Campbell, Francis S."
"8","20","1943"
"8","21","box 8, folder 21-22"
"8","21","Campbell, Joseph"
"8","21","1960-1965"
"8","23","box 8, folder 23"
"8","23","Campbell, Kay"
"8","23","1934"
"8","24","box 8, folder 24"
"8","24","Campbell, Louis"
"8","24","1950"
"8","25","box 8, folder 25"
"8","25","Campbell, Thomas D."
"8","25","1934"
"8","26","box 8, folder 26"
"8","26","Campbell, W. Glenn"
"8","26","1959-1965"
"8","27","box 8, folder 27"
"8","27","Canby, Henry S."
"8","27","1933-1934"
"8","28","box 8, folder 28"
"8","28","Canfield, Cass"
"8","28","1937-1949"
"8","29","box 8, folder 29"
"8","29","Canham, Erwin D."
"8","29","1941"
"8","30","box 8, folder 30"
"8","30","Cannan, Clarence"
"8","30","1955-1964"
"8","31","box 8, folder 31"
"8","31","Canter, Milton E."
"8","31","1931"
"8","32","box 8, folder 32"
"8","32","Cantor, Nathaniel"
"8","32","1931-1961"
"8","33","box 8, folder 33"
"8","33","Capen, Richard G."
"8","33","1964-1966"
"8","34","box 8, folder 34"
"8","34","Carchidi, Valerie"
"8","34","1965"
"8","35","box 8, folder 35"
"8","35","Cardoza, J. B. N."
"8","35","1934"
"8","36","box 8, folder 36"
"8","36","Carey, W. Gibson"
"8","36","1942"
"8","37","box 8, folder 37"
"8","37","Carien, George A."
"8","37","1932"
"8","38","box 8, folder 38"
"8","38","Carlton Hotel"
"8","38","1933"
"8","39","box 8, folder 39"
"8","39","Carlton, Newcomb"
"8","39","1935-1939"
"8","40","box 8, folder 40"
"8","40","Carmody, John M."
"8","40","1932"
"8","41","box 8, folder 41"
"8","41","Carpenter, Florence A."
"8","41","1934"
"8","42","box 8, folder 42"
"8","42","Carr, James A."
"8","42","1962"
"8","43","box 8, folder 43"
"8","43","Carr, Willard"
"8","43","1942"
