"","date","year","title","abstract","authors","filename","filepath","index","issn","pages","document_url","find_a_copy"
"35",1968-10-23,1968,"The Travail of Modern Campaigning","In these final, frenzied days of our presidential campaign we are witnessing the heavy price our political system is paying for two mechanical marvels: the jet plane and television. These inventions, some claim, have enriched our civilization. But so far as they are used in choosing a...","Moley, Raymond","156000410_1_page0.txt","./moley_lat_txt/156000410_1_page0.txt",156000410,"0458-3035","b7","https://www.proquest.com/historical-newspapers/travail-modern-campaigning/docview/156000410/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B7&amp;date=1968-10-23&amp;atitle=The+Travail+of+Modern+Campaigning&amp;au=Moley%2C+Raymond&amp;id=doi:"
"36",1968-10-21,1968,"Aiding Poor Is Noble, but Does It Elect Presidents?","It is tragic irony that Lyndon Johnson's preoccupation with the needy and underprivileged should be the greatest mistake in the career of that superpolitician. History may give him high marks for his moral choices. But it has been his fate to preside over this country in a time...","Moley, Raymond","156113480_1_page0.txt","./moley_lat_txt/156113480_1_page0.txt",156113480,"0458-3035","b7","https://www.proquest.com/historical-newspapers/aiding-poor-is-noble-does-elect-presidents/docview/156113480/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B7&amp;date=1968-10-21&amp;atitle=Aiding+Poor+Is+Noble%2C+but+Does+It+Elect+Presidents%3F&amp;au=Moley%2C+Raymond&amp;id=doi:"
"37",1968-10-16,1968,"...to Hear the Grass Grow?","Politics will never lose its fascination so long as elections are unpredictable. Pollsters have been trying for years to destroy that fascination. But despite their efforts, humans remain inscrutable.","Moley, Raymond","156070188_1_page0.txt","./moley_lat_txt/156070188_1_page0.txt",156070188,"0458-3035","d7","https://www.proquest.com/historical-newspapers/hear-grass-grow/docview/156070188/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=D7&amp;date=1968-10-16&amp;atitle=...to+Hear+the+Grass+Grow%3F&amp;au=Moley%2C+Raymond&amp;id=doi:"
"38",1968-09-25,1968,"The Sea Power Argument Is Strong Vietnam War Backing","Any educated naval officer can give you a better reason for American presence in Vietnam than we hase yet heard from President Johnson, Vice President Humphrey or any of the other candidates. For our real responsibility in this war centers upon what is known as sea...","Moley, Raymond","155931641_1_page0.txt","./moley_lat_txt/155931641_1_page0.txt",155931641,"0458-3035","b5","https://www.proquest.com/historical-newspapers/sea-power-argument-is-strong-vietnam-war-backing/docview/155931641/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B5&amp;date=1968-09-25&amp;atitle=The+Sea+Power+Argument+Is+Strong+Vietnam+War+Backing&amp;au=Moley%2C+Raymond&amp;id=doi:"
"39",1968-09-18,1968,"Is U.S. Ready to Lend an Ear to Nixon's 'Forgotten' People?","James Reston, serving as always as the cat's whiskers for New York Times' readers, comments about Richard Nixon's appeal in his acceptance speech to the """"forgotten"""" people. These are, as Nixon described them, those Americans who don't complain but whose industry...","Moley, Raymond","156061830_1_page0.txt","./moley_lat_txt/156061830_1_page0.txt",156061830,"0458-3035","b5","https://www.proquest.com/historical-newspapers/is-u-s-ready-lend-ear-nixons-forgotten-people/docview/156061830/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B5&amp;date=1968-09-18&amp;atitle=Is+U.S.+Ready+to+Lend+an+Ear+to+Nixon%27s+%27Forgotten%27+People%3F&amp;au=Moley%2C+Raymond&amp;id=doi:"
"40",1968-09-04,1968,"Humphrey May Win N.Y. Over GOP-Conservative Impasse","The New York Democratic Party's delegates in Chicago certainly vied with those from California, Wisconsin and Near Hampshire for the brass medal for clownishness. But due to an impasse between the Republican and Conservative parties in New York, a situation may...","Moley, Raymond","156116870_1_page0.txt","./moley_lat_txt/156116870_1_page0.txt",156116870,"0458-3035","a5","https://www.proquest.com/historical-newspapers/humphrey-may-win-n-y-over-gop-conservative/docview/156116870/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=A5&amp;date=1968-09-04&amp;atitle=Humphrey+May+Win+N.Y.+Over+GOP-Conservative+Impasse&amp;au=Moley%2C+Raymond&amp;id=doi:"
"41",1968-08-21,1968,"Agnew and the 'Flynn Rule'","No doubt Richard Nixon, in choosing Gov. Spiro Agnew as his companion on the Republican ticket, was following a rule laid down by the late Edward J. Flynn in 1944. Flynn, long master of the Bronx and in 1940 the Democratic national chairman, was Franklin Roosevelt's...","Moley, Raymond","156043764_1_page0.txt","./moley_lat_txt/156043764_1_page0.txt",156043764,"0458-3035","a5","https://www.proquest.com/historical-newspapers/agnew-flynn-rule/docview/156043764/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=A5&amp;date=1968-08-21&amp;atitle=Agnew+and+the+%27Flynn+Rule%27&amp;au=Moley%2C+Raymond&amp;id=doi:"
"42",1968-08-14,1968,"Our Captive Presidents","In a scene in his play, """"Abraham Lincoln,"""" John Drinkwater shows the President resting after a day spent visiting the troops at the front. He is lounging in a chair with his feet in another chair. Over his long legs there is an Army blanket. His young secretary, John Hay, is...","Moley, Raymond","156017299_1_page0.txt","./moley_lat_txt/156017299_1_page0.txt",156017299,"0458-3035","b5","https://www.proquest.com/historical-newspapers/our-captive-presidents/docview/156017299/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B5&amp;date=1968-08-14&amp;atitle=Our+Captive+Presidents&amp;au=Moley%2C+Raymond&amp;id=doi:"
"43",1968-08-12,1968,"The Voice of the Nation","The presidential campaign this year will be distinguished by an extraordinary fact. For the major issue will be something about which neither the President nor the Congress can do much.","Moley, Raymond","156042958_1_page0.txt","./moley_lat_txt/156042958_1_page0.txt",156042958,"0458-3035","b5","https://www.proquest.com/historical-newspapers/voice-nation/docview/156042958/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B5&amp;date=1968-08-12&amp;atitle=The+Voice+of+the+Nation&amp;au=Moley%2C+Raymond&amp;id=doi:"
"44",1968-08-06,1968,"Is the GOP a Minority Party?","In his campaign for the nomination, Gov. Nelson Rockefeller has constantly claimed that the GOP is a minority party. The figures used show that Republicans are only 27% of the electorate.","Moley, Raymond","155954875_1_page0.txt","./moley_lat_txt/155954875_1_page0.txt",155954875,"0458-3035","a5","https://www.proquest.com/historical-newspapers/is-gop-minority-party/docview/155954875/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=A5&amp;date=1968-08-06&amp;atitle=Is+the+GOP+a+Minority+Party%3F&amp;au=Moley%2C+Raymond&amp;id=doi:"
"45",1968-07-31,1968,"Popular Election of Presidents? There Are Two Major Objections","A proposal has been advanced to exact a pledge from the two major parties to elect in the House the major presidential candidate who would be operative if either major candidate fails to have the electoral majority of 270 votes. Such a scheme could not in practice succeed, but,...","Moley, Raymond","155949896_1_page0.txt","./moley_lat_txt/155949896_1_page0.txt",155949896,"0458-3035","a5","https://www.proquest.com/historical-newspapers/popular-election-presidents-there-are-two-major/docview/155949896/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=A5&amp;date=1968-07-31&amp;atitle=Popular+Election+of+Presidents%3F+There+Are+Two+Major+Objections&amp;au=Moley%2C+Raymond&amp;id=doi:"
"46",1968-07-22,1968,"Political Parties Play Vital Role in U.S. Government","There are many Americans who seem to be appalled at the prospect that the two major candidates for President, Richard Nixon and Hubert Humphrey, are loyal party men. And that they will be nominated by delegates who themselves are loyal party members.","Moley, Raymond","155992380_1_page0.txt","./moley_lat_txt/155992380_1_page0.txt",155992380,"0458-3035","a5","https://www.proquest.com/historical-newspapers/political-parties-play-vital-role-u-s-government/docview/155992380/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=A5&amp;date=1968-07-22&amp;atitle=Political+Parties+Play+Vital+Role+in+U.S.+Government&amp;au=Moley%2C+Raymond&amp;id=doi:"
"47",1968-06-19,1968,"Must We Have Primaries to Prove Pollsters Wrong?","The tumult and the shouting in and about the presidential primaries are now still for another four years. Have they left us better able to choose a President in November, or later if neither major candidate gets a majority of electoral votes? Are we more enlightened about the issues...","Moley, Raymond","155912803_1_page0.txt","./moley_lat_txt/155912803_1_page0.txt",155912803,"0458-3035","b5","https://www.proquest.com/historical-newspapers/must-we-have-primaries-prove-pollsters-wrong/docview/155912803/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B5&amp;date=1968-06-19&amp;atitle=Must+We+Have+Primaries+to+Prove+Pollsters+Wrong%3F&amp;au=Moley%2C+Raymond&amp;id=doi:"
"48",1968-06-12,1968,"Coalitions and Communists","If Charles de Gaulle were not so busy dealing with anarchy at home, he might take a hand in our American political campaign. For he revealed in Canada last year that he has no hesitation about meddling in political affairs abroad.","Moley, Raymond","155924641_1_page0.txt","./moley_lat_txt/155924641_1_page0.txt",155924641,"0458-3035","b5","https://www.proquest.com/historical-newspapers/coalitions-communists/docview/155924641/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B5&amp;date=1968-06-12&amp;atitle=Coalitions+and+Communists&amp;au=Moley%2C+Raymond&amp;id=doi:"
"49",1968-06-05,1968,"Goldwater's Libel Suit Could Improve Government","In summing up for the defense in Barry Goldwater's libel suit against the now defunct Fact magazine, its publisher and managing editor, the lawyer said that the plaintiff's motive was to help his campaign for senator in Arizona.","Moley, Raymond","155934511_1_page0.txt","./moley_lat_txt/155934511_1_page0.txt",155934511,"0458-3035","a5","https://www.proquest.com/historical-newspapers/goldwaters-libel-suit-could-improve-government/docview/155934511/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=A5&amp;date=1968-06-05&amp;atitle=Goldwater%27s+Libel+Suit+Could+Improve+Government&amp;au=Moley%2C+Raymond&amp;id=doi:"
"50",1968-05-29,1968,"And If the Democrats Deadlock?","The heated contest for the Democratic presidential nomination is providing such a volume of newspaper copy that one possible outcome seems to be given little or no attention. That is the quite possible deadlock which may happen when the Democrats meet in Chicago in...","Moley, Raymond","155882831_1_page0.txt","./moley_lat_txt/155882831_1_page0.txt",155882831,"0458-3035","a5","https://www.proquest.com/historical-newspapers/if-democrats-deadlock/docview/155882831/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=A5&amp;date=1968-05-29&amp;atitle=And+If+the+Democrats+Deadlock%3F&amp;au=Moley%2C+Raymond&amp;id=doi:"
"51",1968-05-22,1968,"True Priorities for Water","""""Reappraisal"""" is a word which has gained great favor in current discourse. Presidential candidates have been reappraising their decisions whether to run ever since January. Congress and the President are reappraising their fiscal policies.","Moley, Raymond","155926423_1_page0.txt","./moley_lat_txt/155926423_1_page0.txt",155926423,"0458-3035","a5","https://www.proquest.com/historical-newspapers/true-priorities-water/docview/155926423/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=A5&amp;date=1968-05-22&amp;atitle=True+Priorities+for+Water&amp;au=Moley%2C+Raymond&amp;id=doi:"
"52",1968-05-15,1968,"The Constitution Revisited","The convulsions that are so shaking what we choose to call our American civilization have finally revealed the essential inconsistency in what only a decade or two ago was called """"liberalism."""" For the modern """"liberal,"""" unlike the liberal of a century ago, favors a greatly...","Moley, Raymond","155919997_1_page0.txt","./moley_lat_txt/155919997_1_page0.txt",155919997,"0458-3035","b5","https://www.proquest.com/historical-newspapers/constitution-revisited/docview/155919997/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B5&amp;date=1968-05-15&amp;atitle=The+Constitution+Revisited&amp;au=Moley%2C+Raymond&amp;id=doi:"
"53",1968-05-08,1968,"This 'Participatory Democracy'","The humiliation of Columbia University by hoodlums--some of whom were students and some, like Stokely Carmichael and H. Rap Brown, lawless revolutionists--is a very good example of a concept called """"participatory democracy.","Moley, Raymond","155924577_1_page0.txt","./moley_lat_txt/155924577_1_page0.txt",155924577,"0458-3035","d5","https://www.proquest.com/historical-newspapers/this-participatory-democracy/docview/155924577/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=D5&amp;date=1968-05-08&amp;atitle=This+%27Participatory+Democracy%27&amp;au=Moley%2C+Raymond&amp;id=doi:"
"54",1968-04-24,1968,"Do the Presidential Primaries Really Have Any Importance?","After the bones of absent neighbors have been thoroughly stripped, the drying course of conversation can be augmented by the questions:","Moley, Raymond","155909192_1_page0.txt","./moley_lat_txt/155909192_1_page0.txt",155909192,"0458-3035","a5","https://www.proquest.com/historical-newspapers/do-presidential-primaries-really-have-any/docview/155909192/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=A5&amp;date=1968-04-24&amp;atitle=Do+the+Presidential+Primaries+Really+Have+Any+Importance%3F&amp;au=Moley%2C+Raymond&amp;id=doi:"
